symbol,datetime,date,time,open,high,low,close,volume
TNMG,2025-12-22 09:40:00,2025-12-22,09:40:00,0.1464,0.1464,0.1464,0.1464,723
TNMG,2025-12-22 09:45:00,2025-12-22,09:45:00,0.1473,0.15,0.1471,0.149,15549
TNMG,2025-12-22 09:50:00,2025-12-22,09:50:00,0.15,0.1559,0.1491,0.155599,176988
TNMG,2025-12-22 09:55:00,2025-12-22,09:55:00,0.154599,0.1594,0.152199,0.1594,30385
TNMG,2025-12-22 10:00:00,2025-12-22,10:00:00,0.159299,0.1594,0.1542,0.154799,102035
FFAI,2025-12-22 09:30:00,2025-12-22,09:30:00,1.149999,1.172,1.149999,1.1712,617658
FFAI,2025-12-22 09:35:00,2025-12-22,09:35:00,1.1775,1.22,1.174999,1.205,682118
FFAI,2025-12-22 09:40:00,2025-12-22,09:40:00,1.2007,1.21,1.19,1.21,263336
FFAI,2025-12-22 09:45:00,2025-12-22,09:45:00,1.205,1.235,1.2,1.2215,469405
FFAI,2025-12-22 09:50:00,2025-12-22,09:50:00,1.22,1.279999,1.22,1.2502,515412
FFAI,2025-12-22 09:55:00,2025-12-22,09:55:00,1.254999,1.289999,1.25,1.2795,596259
FFAI,2025-12-22 10:00:00,2025-12-22,10:00:00,1.277799,1.299999,1.2601,1.297399,343091
SRFM,2025-12-22 09:30:00,2025-12-22,09:30:00,2.065,2.099999,2.049999,2.089999,655356
SRFM,2025-12-22 09:35:00,2025-12-22,09:35:00,2.089999,2.2,2.089999,2.1368,1215158
SRFM,2025-12-22 09:40:00,2025-12-22,09:40:00,2.14,2.259999,2.139899,2.194999,1023582
SRFM,2025-12-22 09:45:00,2025-12-22,09:45:00,2.190099,2.309999,2.190099,2.244999,732724
SRFM,2025-12-22 09:50:00,2025-12-22,09:50:00,2.244199,2.275,2.18,2.275,533062
SRFM,2025-12-22 09:55:00,2025-12-22,09:55:00,2.279999,2.299999,2.1407,2.154999,346223
SRFM,2025-12-22 10:00:00,2025-12-22,10:00:00,2.15,2.23,2.15,2.209,235029
RCAT,2025-12-22 09:30:00,2025-12-22,09:30:00,8.35,8.55,8.31,8.539999,626480
RCAT,2025-12-22 09:35:00,2025-12-22,09:35:00,8.529999,8.75,8.5,8.715,288873
RCAT,2025-12-22 09:40:00,2025-12-22,09:40:00,8.729999,8.904999,8.609999,8.84,377732
RCAT,2025-12-22 09:45:00,2025-12-22,09:45:00,8.84,9.02,8.779999,8.989299,1055139
RCAT,2025-12-22 09:50:00,2025-12-22,09:50:00,8.989999,9.26,8.975,9.25,335359
RCAT,2025-12-22 09:55:00,2025-12-22,09:55:00,9.25,9.369899,9.13,9.1701,356000
RCAT,2025-12-22 10:00:00,2025-12-22,10:00:00,9.17,9.329999,9.149999,9.22,245227
BULL,2025-12-22 09:30:00,2025-12-22,09:30:00,8.699999,8.89,8.699999,8.824999,947205
BULL,2025-12-22 09:35:00,2025-12-22,09:35:00,8.829999,8.92,8.75,8.789999,275954
BULL,2025-12-22 09:40:00,2025-12-22,09:40:00,8.8,8.819999,8.734999,8.75,131755
BULL,2025-12-22 09:45:00,2025-12-22,09:45:00,8.75,8.8,8.72,8.8,189106
BULL,2025-12-22 09:50:00,2025-12-22,09:50:00,8.795,8.829999,8.739999,8.739999,160789
BULL,2025-12-22 09:55:00,2025-12-22,09:55:00,8.739899,8.75,8.68,8.6899,110029
BULL,2025-12-22 10:00:00,2025-12-22,10:00:00,8.689999,8.76,8.689999,8.704999,81677
JBLU,2025-12-22 09:30:00,2025-12-22,09:30:00,4.829999,4.92,4.829999,4.92,476518
JBLU,2025-12-22 09:35:00,2025-12-22,09:35:00,4.914999,4.98,4.909999,4.934999,447422
JBLU,2025-12-22 09:40:00,2025-12-22,09:40:00,4.9306,4.949999,4.92,4.925,122312
JBLU,2025-12-22 09:45:00,2025-12-22,09:45:00,4.929999,4.94,4.913599,4.92,98985
JBLU,2025-12-22 09:50:00,2025-12-22,09:50:00,4.914999,4.929999,4.909999,4.929999,75236
JBLU,2025-12-22 09:55:00,2025-12-22,09:55:00,4.925,4.94,4.914999,4.9299,579763
JBLU,2025-12-22 10:00:00,2025-12-22,10:00:00,4.925,4.94,4.9214,4.923399,114857
SPCE,2025-12-22 09:30:00,2025-12-22,09:30:00,3.589999,3.615,3.544899,3.605,351649
SPCE,2025-12-22 09:35:00,2025-12-22,09:35:00,3.609999,3.799999,3.595,3.7502,748255
SPCE,2025-12-22 09:40:00,2025-12-22,09:40:00,3.750099,3.839999,3.74,3.829999,534161
SPCE,2025-12-22 09:45:00,2025-12-22,09:45:00,3.839999,4.0,3.839999,3.984999,856189
SPCE,2025-12-22 09:50:00,2025-12-22,09:50:00,3.98,4.039999,3.944999,3.944999,781014
SPCE,2025-12-22 09:55:00,2025-12-22,09:55:00,3.94,3.96,3.89,3.92,595131
SPCE,2025-12-22 10:00:00,2025-12-22,10:00:00,3.9063,4.039999,3.9,3.9421,361921
VG,2025-12-22 09:30:00,2025-12-22,09:30:00,6.48,6.59,6.4653,6.59,584779
VG,2025-12-22 09:35:00,2025-12-22,09:35:00,6.599999,6.659999,6.5302,6.5302,343017
VG,2025-12-22 09:40:00,2025-12-22,09:40:00,6.534999,6.559999,6.5,6.505,159221
VG,2025-12-22 09:45:00,2025-12-22,09:45:00,6.505,6.505199,6.449999,6.458,91885
VG,2025-12-22 09:50:00,2025-12-22,09:50:00,6.454999,6.48,6.445,6.465499,92872
VG,2025-12-22 09:55:00,2025-12-22,09:55:00,6.469999,6.474999,6.409999,6.409999,110740
VG,2025-12-22 10:00:00,2025-12-22,10:00:00,6.414999,6.429999,6.369999,6.425,168915
